layer_name,input,kv_cache,tp_size,latency(ns)
final_layernorm,357,0,1,45552
lm_head,357,0,1,736
embedding,358,0,1,14400
input_layernorm,358,0,1,44448
q_proj,358,0,1,51632
k_proj,358,0,1,22960
rope,358,0,1,70321
post_layernorm,358,0,1,46288
act_fn,358,0,1,26944
final_layernorm,358,0,1,45903
lm_head,358,0,1,736
embedding,359,0,1,14384
input_layernorm,359,0,1,44142
q_proj,359,0,1,51664
k_proj,359,0,1,22784
rope,359,0,1,69839
post_layernorm,359,0,1,46287
act_fn,359,0,1,27184
final_layernorm,359,0,1,45664
lm_head,359,0,1,736
embedding,360,0,1,14560
input_layernorm,360,0,1,44207
q_proj,360,0,1,51887
k_proj,360,0,1,22912
rope,360,0,1,70351
post_layernorm,360,0,1,45889
act_fn,360,0,1,27104
final_layernorm,360,0,1,45200
lm_head,360,0,1,736
embedding,361,0,1,14672
input_layernorm,361,0,1,44448
q_proj,361,0,1,52064
k_proj,361,0,1,22863
rope,361,0,1,70384
post_layernorm,361,0,1,46288
act_fn,361,0,1,27152
final_layernorm,361,0,1,45759
lm_head,361,0,1,736
embedding,362,0,1,14624
input_layernorm,362,0,1,44495
q_proj,362,0,1,51725
k_proj,362,0,1,22815
rope,362,0,1,69887
post_layernorm,362,0,1,46273
act_fn,362,0,1,27120
final_layernorm,362,0,1,45680
lm_head,362,0,1,736
embedding,363,0,1,14496
input_layernorm,363,0,1,44400
q_proj,363,0,1,52160
k_proj,363,0,1,22990
rope,363,0,1,70687
post_layernorm,363,0,1,46528
act_fn,363,0,1,27359
final_layernorm,363,0,1,45871
lm_head,363,0,1,736
embedding,364,0,1,14368
input_layernorm,364,0,1,44671
q_proj,364,0,1,52160
k_proj,364,0,1,22896
rope,364,0,1,70544
post_layernorm,364,0,1,46320
act_fn,364,0,1,27471
final_layernorm,364,0,1,45583
lm_head,364,0,1,736
embedding,365,0,1,14768
input_layernorm,365,0,1,44400
q_proj,365,0,1,52815
k_proj,365,0,1,22910
rope,365,0,1,70880
post_layernorm,365,0,1,46687
act_fn,365,0,1,27520
final_layernorm,365,0,1,45871
lm_head,365,0,1,736
embedding,366,0,1,14959
input_layernorm,366,0,1,44528
q_proj,366,0,1,52592
k_proj,366,0,1,23024
rope,366,0,1,70991
post_layernorm,366,0,1,46464
act_fn,366,0,1,27456
final_layernorm,366,0,1,45951
lm_head,366,0,1,736
embedding,367,0,1,14927
input_layernorm,367,0,1,44560
q_proj,367,0,1,52912
k_proj,367,0,1,22895
rope,367,0,1,71279
post_layernorm,367,0,1,46591
act_fn,367,0,1,27711
final_layernorm,367,0,1,45616
lm_head,367,0,1,736
embedding,368,0,1,14751
input_layernorm,368,0,1,44288
q_proj,368,0,1,52239
k_proj,368,0,1,22896
rope,368,0,1,71039
post_layernorm,368,0,1,45936
act_fn,368,0,1,27823
final_layernorm,368,0,1,45407
lm_head,368,0,1,736
embedding,369,0,1,15023
input_layernorm,369,0,1,44448
q_proj,369,0,1,52480
k_proj,369,0,1,22943
rope,369,0,1,70832
post_layernorm,369,0,1,46768
act_fn,369,0,1,27776
final_layernorm,369,0,1,45760
lm_head,369,0,1,736
embedding,370,0,1,15071
input_layernorm,370,0,1,44511
q_proj,370,0,1,52831
k_proj,370,0,1,23087
rope,370,0,1,71391
post_layernorm,370,0,1,46784
act_fn,370,0,1,27920
final_layernorm,370,0,1,46160
lm_head,370,0,1,736
embedding,371,0,1,15231
input_layernorm,371,0,1,44256
q_proj,371,0,1,52718
k_proj,371,0,1,22815
rope,371,0,1,70896
post_layernorm,371,0,1,46673
act_fn,371,0,1,27903
final_layernorm,371,0,1,46064
lm_head,371,0,1,736
embedding,372,0,1,14928
input_layernorm,372,0,1,44831
q_proj,372,0,1,53198
k_proj,372,0,1,23039
rope,372,0,1,71726
post_layernorm,372,0,1,47088
act_fn,372,0,1,28079
final_layernorm,372,0,1,46158
lm_head,372,0,1,736
embedding,373,0,1,15024
input_layernorm,373,0,1,44624
q_proj,373,0,1,53278
k_proj,373,0,1,22927
rope,373,0,1,71664
post_layernorm,373,0,1,47103
act_fn,373,0,1,28032
final_layernorm,373,0,1,46208
lm_head,373,0,1,736
embedding,374,0,1,15216
input_layernorm,374,0,1,44704
q_proj,374,0,1,53232
k_proj,374,0,1,22959
rope,374,0,1,71729
post_layernorm,374,0,1,46799
act_fn,374,0,1,28143
final_layernorm,374,0,1,46063
lm_head,374,0,1,736
embedding,375,0,1,14912
input_layernorm,375,0,1,44848
q_proj,375,0,1,53503
k_proj,375,0,1,22928
rope,375,0,1,71519
post_layernorm,375,0,1,46767
act_fn,375,0,1,28224
final_layernorm,375,0,1,46369
lm_head,375,0,1,736
embedding,376,0,1,15103
input_layernorm,376,0,1,44959
q_proj,376,0,1,53583
k_proj,376,0,1,23072
rope,376,0,1,72223
post_layernorm,376,0,1,46783
act_fn,376,0,1,28384
final_layernorm,376,0,1,45792
lm_head,376,0,1,736
embedding,377,0,1,15168
input_layernorm,377,0,1,44816
q_proj,377,0,1,53182
k_proj,377,0,1,22880
rope,377,0,1,71664
post_layernorm,377,0,1,47213
act_fn,377,0,1,28352
final_layernorm,377,0,1,46286
lm_head,377,0,1,736
embedding,378,0,1,15168
input_layernorm,378,0,1,45119
q_proj,378,0,1,53711
k_proj,378,0,1,23007
rope,378,0,1,71950
post_layernorm,378,0,1,47040
act_fn,378,0,1,28480
final_layernorm,378,0,1,46431
lm_head,378,0,1,736
embedding,379,0,1,15071
input_layernorm,379,0,1,44817
q_proj,379,0,1,53328
k_proj,379,0,1,22911
rope,379,0,1,71440
post_layernorm,379,0,1,46961
act_fn,379,0,1,28432
final_layernorm,379,0,1,46366
lm_head,379,0,1,736
embedding,380,0,1,15103
input_layernorm,380,0,1,44973
q_proj,380,0,1,54302
k_proj,380,0,1,23120
rope,380,0,1,72608
post_layernorm,380,0,1,47168
act_fn,380,0,1,28672
final_layernorm,380,0,1,46336
lm_head,380,0,1,736
embedding,381,0,1,15168
input_layernorm,381,0,1,44896
q_proj,381,0,1,54046
k_proj,381,0,1,22831
rope,381,0,1,71775
post_layernorm,381,0,1,47263
act_fn,381,0,1,28704
final_layernorm,381,0,1,46463
lm_head,381,0,1,736
embedding,382,0,1,15151
input_layernorm,382,0,1,45311
q_proj,382,0,1,54161
k_proj,382,0,1,23072
rope,382,0,1,72384
post_layernorm,382,0,1,47182
act_fn,382,0,1,28831
final_layernorm,382,0,1,46415
lm_head,382,0,1,736
embedding,383,0,1,15167
input_layernorm,383,0,1,45535
q_proj,383,0,1,54158
k_proj,383,0,1,23056
rope,383,0,1,72607
post_layernorm,383,0,1,47392
act_fn,383,0,1,29103
final_layernorm,383,0,1,46721
lm_head,383,0,1,736
embedding,384,0,1,15104
input_layernorm,384,0,1,44991
q_proj,384,0,1,53696
k_proj,384,0,1,22576
rope,384,0,1,72160
post_layernorm,384,0,1,46640
act_fn,384,0,1,29056
final_layernorm,384,0,1,45984
lm_head,384,0,1,736
embedding,385,0,1,15199
input_layernorm,385,0,1,45297
q_proj,385,0,1,53952
k_proj,385,0,1,22704
rope,385,0,1,72895
post_layernorm,385,0,1,47440
act_fn,385,0,1,29104
final_layernorm,385,0,1,46574
lm_head,385,0,1,736
embedding,386,0,1,15168
input_layernorm,386,0,1,45456
q_proj,386,0,1,53984
k_proj,386,0,1,22640
rope,386,0,1,72943
post_layernorm,386,0,1,47359
act_fn,386,0,1,28912
final_layernorm,386,0,1,46640
lm_head,386,0,1,736
embedding,387,0,1,15408
input_layernorm,387,0,1,45792
q_proj,387,0,1,54175
k_proj,387,0,1,22896
rope,387,0,1,73711
post_layernorm,387,0,1,47503
act_fn,387,0,1,29184
final_layernorm,387,0,1,46672
lm_head,387,0,1,736
embedding,388,0,1,15296
input_layernorm,388,0,1,45759
q_proj,388,0,1,54126
k_proj,388,0,1,22768
rope,388,0,1,73743
post_layernorm,388,0,1,47361
act_fn,388,0,1,29104
final_layernorm,388,0,1,46750
lm_head,388,0,1,736
embedding,389,0,1,15231
input_layernorm,389,0,1,45535
q_proj,389,0,1,54176
k_proj,389,0,1,22591
rope,389,0,1,73231
post_layernorm,389,0,1,47456
act_fn,389,0,1,29232
final_layernorm,389,0,1,46543
lm_head,389,0,1,736
embedding,390,0,1,15551
input_layernorm,390,0,1,45839
q_proj,390,0,1,54814
k_proj,390,0,1,22720
rope,390,0,1,73951
post_layernorm,390,0,1,47583
act_fn,390,0,1,29520
final_layernorm,390,0,1,46928
lm_head,390,0,1,736
embedding,391,0,1,15696
input_layernorm,391,0,1,45519
q_proj,391,0,1,54511
k_proj,391,0,1,22720
rope,391,0,1,73343
post_layernorm,391,0,1,47486
act_fn,391,0,1,29520
final_layernorm,391,0,1,46881
lm_head,391,0,1,736
embedding,392,0,1,15679
input_layernorm,392,0,1,45295
q_proj,392,0,1,55200
k_proj,392,0,1,22608
rope,392,0,1,74017
post_layernorm,392,0,1,47328
act_fn,392,0,1,29631
final_layernorm,392,0,1,46463
lm_head,392,0,1,736
embedding,393,0,1,15839
input_layernorm,393,0,1,46001
q_proj,393,0,1,55230
k_proj,393,0,1,22576
rope,393,0,1,73903
post_layernorm,393,0,1,47919
act_fn,393,0,1,29871
final_layernorm,393,0,1,47184
lm_head,393,0,1,736
embedding,394,0,1,15599
input_layernorm,394,0,1,45825
q_proj,394,0,1,54671
k_proj,394,0,1,22736
rope,394,0,1,73824
post_layernorm,394,0,1,47616
act_fn,394,0,1,29983
final_layernorm,394,0,1,46944
lm_head,394,0,1,736
embedding,395,0,1,15872
input_layernorm,395,0,1,45888
q_proj,395,0,1,55454
k_proj,395,0,1,22623
rope,395,0,1,74175
post_layernorm,395,0,1,47793
act_fn,395,0,1,29920
final_layernorm,395,0,1,46990
lm_head,395,0,1,736
embedding,396,0,1,16127
input_layernorm,396,0,1,46111
q_proj,396,0,1,55615
k_proj,396,0,1,22688
rope,396,0,1,74415
post_layernorm,396,0,1,48030
act_fn,396,0,1,29952
final_layernorm,396,0,1,47249
lm_head,396,0,1,736
embedding,397,0,1,15840
input_layernorm,397,0,1,45806
q_proj,397,0,1,56478
k_proj,397,0,1,22656
rope,397,0,1,73712
post_layernorm,397,0,1,47839
act_fn,397,0,1,29968
final_layernorm,397,0,1,47232
lm_head,397,0,1,736
embedding,398,0,1,15983
input_layernorm,398,0,1,46272
q_proj,398,0,1,57296
k_proj,398,0,1,22734
rope,398,0,1,74526
post_layernorm,398,0,1,47856
act_fn,398,0,1,30192
final_layernorm,398,0,1,47455
lm_head,398,0,1,736
embedding,399,0,1,16032
input_layernorm,399,0,1,45920
q_proj,399,0,1,56751
k_proj,399,0,1,22686
rope,399,0,1,74000
post_layernorm,399,0,1,47824
act_fn,399,0,1,30255
final_layernorm,399,0,1,47006
lm_head,399,0,1,736
embedding,400,0,1,16032
input_layernorm,400,0,1,45585
q_proj,400,0,1,56991
k_proj,400,0,1,22799
rope,400,0,1,75087
post_layernorm,400,0,1,47582
act_fn,400,0,1,30640
final_layernorm,400,0,1,46385
lm_head,400,0,1,736
embedding,401,0,1,15871
input_layernorm,401,0,1,46064
q_proj,401,0,1,56992
k_proj,401,0,1,22847
rope,401,0,1,74720
post_layernorm,401,0,1,47808
gate_proj,401,0,1,736
up_proj,401,0,1,736
act_fn,401,0,1,30095
final_layernorm,401,0,1,47103
lm_head,401,0,1,736
embedding,402,0,1,15888
input_layernorm,402,0,1,45935
q_proj,402,0,1,57200
k_proj,402,0,1,22832
rope,402,0,1,75392
post_layernorm,402,0,1,48223
gate_proj,402,0,1,736
up_proj,402,0,1,736
act_fn,402,0,1,30415
final_layernorm,402,0,1,47072
lm_head,402,0,1,736
embedding,403,0,1,15952
input_layernorm,403,0,1,46127
q_proj,403,0,1,57424
k_proj,403,0,1,22848
rope,403,0,1,75262
post_layernorm,403,0,1,48320
gate_proj,403,0,1,736
up_proj,403,0,1,736
act_fn,403,0,1,30192
final_layernorm,403,0,1,47104
lm_head,403,0,1,736
embedding,404,0,1,16080
input_layernorm,404,0,1,46254
q_proj,404,0,1,56831
k_proj,404,0,1,22864
rope,404,0,1,75008
post_layernorm,404,0,1,48255
gate_proj,404,0,1,736
up_proj,404,0,1,736
act_fn,404,0,1,30351
final_layernorm,404,0,1,47216
lm_head,404,0,1,736
embedding,405,0,1,15823
input_layernorm,405,0,1,45952
q_proj,405,0,1,57311
k_proj,405,0,1,23183
rope,405,0,1,75248
post_layernorm,405,0,1,48174
gate_proj,405,0,1,736
up_proj,405,0,1,736
act_fn,405,0,1,30560
final_layernorm,405,0,1,47200
lm_head,405,0,1,736
embedding,406,0,1,16015
input_layernorm,406,0,1,45839
q_proj,406,0,1,57376
k_proj,406,0,1,23023
rope,406,0,1,75119
post_layernorm,406,0,1,48111
gate_proj,406,0,1,736
up_proj,406,0,1,736
act_fn,406,0,1,30703
final_layernorm,406,0,1,47168
lm_head,406,0,1,736
embedding,407,0,1,16032
input_layernorm,407,0,1,45936
q_proj,407,0,1,57680
k_proj,407,0,1,23376
rope,407,0,1,75903
post_layernorm,407,0,1,48350
gate_proj,407,0,1,736
up_proj,407,0,1,736
act_fn,407,0,1,30704
final_layernorm,407,0,1,47840
lm_head,407,0,1,736
embedding,408,0,1,15984
input_layernorm,408,0,1,45936
q_proj,408,0,1,57263
k_proj,408,0,1,22784
rope,408,0,1,75296
post_layernorm,408,0,1,47840
gate_proj,408,0,1,736
up_proj,408,0,1,736
act_fn,408,0,1,30687
final_layernorm,408,0,1,47406
lm_head,408,0,1,736
embedding,409,0,1,16256
input_layernorm,409,0,1,46384
q_proj,409,0,1,58160
k_proj,409,0,1,22912
rope,409,0,1,75935
post_layernorm,409,0,1,48512
gate_proj,409,0,1,736
up_proj,409,0,1,736
act_fn,409,0,1,30783
final_layernorm,409,0,1,47375
lm_head,409,0,1,736
embedding,410,0,1,16111
input_layernorm,410,0,1,47072
q_proj,410,0,1,58223
k_proj,410,0,1,22864
rope,410,0,1,76016
post_layernorm,410,0,1,48672
gate_proj,410,0,1,736
up_proj,410,0,1,736
act_fn,410,0,1,30847
final_layernorm,410,0,1,47376
lm_head,410,0,1,736
embedding,411,0,1,16191
input_layernorm,411,0,1,46848
q_proj,411,0,1,58209
k_proj,411,0,1,22944
rope,411,0,1,76367
post_layernorm,411,0,1,48464
gate_proj,411,0,1,736
up_proj,411,0,1,736
act_fn,411,0,1,30976
final_layernorm,411,0,1,47359
lm_head,411,0,1,736
embedding,412,0,1,16112
input_layernorm,412,0,1,46689
q_proj,412,0,1,57888
k_proj,412,0,1,22847
rope,412,0,1,76096
post_layernorm,412,0,1,48305
gate_proj,412,0,1,736
up_proj,412,0,1,736
act_fn,412,0,1,31008
final_layernorm,412,0,1,46976
lm_head,412,0,1,736
embedding,413,0,1,16160
input_layernorm,413,0,1,47089
q_proj,413,0,1,58783
k_proj,413,0,1,22912
rope,413,0,1,76654
post_layernorm,413,0,1,48832
gate_proj,413,0,1,736
up_proj,413,0,1,737
act_fn,413,0,1,31231
final_layernorm,413,0,1,47694
lm_head,413,0,1,736
embedding,414,0,1,16272
input_layernorm,414,0,1,46816
q_proj,414,0,1,58656
k_proj,414,0,1,22847
rope,414,0,1,76687
post_layernorm,414,0,1,48989
gate_proj,414,0,1,736
up_proj,414,0,1,736
act_fn,414,0,1,31455
final_layernorm,414,0,1,47726
lm_head,414,0,1,736
embedding,415,0,1,16208
input_layernorm,415,0,1,47105
q_proj,415,0,1,58543
k_proj,415,0,1,23008
rope,415,0,1,76335
post_layernorm,415,0,1,48528
gate_proj,415,0,1,736
up_proj,415,0,1,864
act_fn,415,0,1,31487
final_layernorm,415,0,1,47487
lm_head,415,0,1,736
embedding,416,0,1,16095
input_layernorm,416,0,1,46479
q_proj,416,0,1,57935
k_proj,416,0,1,22943
rope,416,0,1,76688
post_layernorm,416,0,1,48014
gate_proj,416,0,1,736
up_proj,416,0,1,736
act_fn,416,0,1,31487
final_layernorm,416,0,1,46767
lm_head,416,0,1,736
embedding,417,0,1,16383
input_layernorm,417,0,1,47215
q_proj,417,0,1,58657
k_proj,417,0,1,22894
rope,417,0,1,77279
post_layernorm,417,0,1,48991
gate_proj,417,0,1,736
up_proj,417,0,1,752
act_fn,417,0,1,31360
final_layernorm,417,0,1,47407
lm_head,417,0,1,736
embedding,418,0,1,16431
input_layernorm,418,0,1,46992
q_proj,418,0,1,58048
k_proj,418,0,1,22848
rope,418,0,1,76960
post_layernorm,418,0,1,48671
gate_proj,418,0,1,736
up_proj,418,0,1,736
act_fn,418,0,1,31439
final_layernorm,418,0,1,47743
lm_head,418,0,1,736
embedding,419,0,1,16448
input_layernorm,419,0,1,47104
q_proj,419,0,1,58834
k_proj,419,0,1,23169
rope,419,0,1,77520
post_layernorm,419,0,1,48511
gate_proj,419,0,1,736
up_proj,419,0,1,736
act_fn,419,0,1,31455
final_layernorm,419,0,1,47584
lm_head,419,0,1,736
embedding,420,0,1,16272
input_layernorm,420,0,1,46975
q_proj,420,0,1,58607
k_proj,420,0,1,22927
rope,420,0,1,77102
post_layernorm,420,0,1,48688
gate_proj,420,0,1,736
up_proj,420,0,1,880
act_fn,420,0,1,31680
final_layernorm,420,0,1,47616
lm_head,420,0,1,736
embedding,421,0,1,16464
input_layernorm,421,0,1,47199
q_proj,421,0,1,58608
k_proj,421,0,1,22766
rope,421,0,1,77103
post_layernorm,421,0,1,48527
gate_proj,421,0,1,736
up_proj,421,0,1,736
act_fn,421,0,1,31454
final_layernorm,421,0,1,47855
lm_head,421,0,1,736
embedding,422,0,1,16672
input_layernorm,422,0,1,47359
q_proj,422,0,1,59088
k_proj,422,0,1,23103
rope,422,0,1,77807
post_layernorm,422,0,1,48847
gate_proj,422,0,1,736
up_proj,422,0,1,736
act_fn,422,0,1,31759
final_layernorm,422,0,1,47920
lm_head,422,0,1,736
embedding,423,0,1,16639
input_layernorm,423,0,1,47024
q_proj,423,0,1,59056
k_proj,423,0,1,23074
rope,423,0,1,77262
post_layernorm,423,0,1,48848
gate_proj,423,0,1,736
up_proj,423,0,1,736
act_fn,423,0,1,31728
final_layernorm,423,0,1,47872
lm_head,423,0,1,736
embedding,424,0,1,16704
input_layernorm,424,0,1,47152
q_proj,424,0,1,59311
k_proj,424,0,1,23074
rope,424,0,1,78241
post_layernorm,424,0,1,48815
gate_proj,424,0,1,736
up_proj,424,0,1,736
act_fn,424,0,1,31952
final_layernorm,424,0,1,47696
lm_head,424,0,1,736
embedding,425,0,1,16816
input_layernorm,425,0,1,47503
q_proj,425,0,1,59551
k_proj,425,0,1,23072
rope,425,0,1,77936
post_layernorm,425,0,1,49521
gate_proj,425,0,1,736
up_proj,425,0,1,736
act_fn,425,0,1,31903
final_layernorm,425,0,1,48335
lm_head,425,0,1,736
embedding,426,0,1,16720
input_layernorm,426,0,1,47072
q_proj,426,0,1,59312
k_proj,426,0,1,23119
rope,426,0,1,78047
post_layernorm,426,0,1,49423
gate_proj,426,0,1,736
up_proj,426,0,1,736
act_fn,426,0,1,32287
final_layernorm,426,0,1,48192
lm_head,426,0,1,736
embedding,427,0,1,16480
input_layernorm,427,0,1,46849
q_proj,427,0,1,58944
k_proj,427,0,1,22961
rope,427,0,1,77360
post_layernorm,427,0,1,49232
gate_proj,427,0,1,736
up_proj,427,0,1,736
act_fn,427,0,1,32127
final_layernorm,427,0,1,48112
lm_head,427,0,1,736
embedding,428,0,1,16736
input_layernorm,428,0,1,47167
q_proj,428,0,1,59567
k_proj,428,0,1,22911
rope,428,0,1,78000
post_layernorm,428,0,1,49408
gate_proj,428,0,1,736
up_proj,428,0,1,736
act_fn,428,0,1,32367
final_layernorm,428,0,1,48432
lm_head,428,0,1,736
embedding,429,0,1,16880
input_layernorm,429,0,1,47425
q_proj,429,0,1,59742
k_proj,429,0,1,23152
rope,429,0,1,77584
post_layernorm,429,0,1,49263
gate_proj,429,0,1,736
up_proj,429,0,1,736
act_fn,429,0,1,32192
final_layernorm,429,0,1,48304
lm_head,429,0,1,736
embedding,430,0,1,16800
input_layernorm,430,0,1,47136
q_proj,430,0,1,60032
k_proj,430,0,1,23134
rope,430,0,1,78528
post_layernorm,430,0,1,49759
gate_proj,430,0,1,736
up_proj,430,0,1,736
act_fn,430,0,1,32528
final_layernorm,430,0,1,48384
lm_head,430,0,1,736
embedding,431,0,1,16768
input_layernorm,431,0,1,47423
q_proj,431,0,1,60191
k_proj,431,0,1,23248
rope,431,0,1,78560
post_layernorm,431,0,1,49745
gate_proj,431,0,1,736
up_proj,431,0,1,737
act_fn,431,0,1,32623
final_layernorm,431,0,1,48480
lm_head,431,0,1,736
embedding,432,0,1,16864
input_layernorm,432,0,1,47567
q_proj,432,0,1,59920
k_proj,432,0,1,23152
rope,432,0,1,78448
post_layernorm,432,0,1,49280
gate_proj,432,0,1,736
up_proj,432,0,1,736
act_fn,432,0,1,32928
final_layernorm,432,0,1,48111
lm_head,432,0,1,736
embedding,433,0,1,16912
input_layernorm,433,0,1,47681
q_proj,433,0,1,59761
k_proj,433,0,1,23088
rope,433,0,1,78928
post_layernorm,433,0,1,49857
gate_proj,433,0,1,736
up_proj,433,0,1,736
act_fn,433,0,1,32768
final_layernorm,433,0,1,48559
lm_head,433,0,1,736
embedding,434,0,1,17040
input_layernorm,434,0,1,47488
q_proj,434,0,1,59581
k_proj,434,0,1,23088
rope,434,0,1,78975
post_layernorm,434,0,1,49905
gate_proj,434,0,1,736
up_proj,434,0,1,736
act_fn,434,0,1,33232
final_layernorm,434,0,1,48799
lm_head,434,0,1,736
embedding,435,0,1,16751
input_layernorm,435,0,1,47647
q_proj,435,0,1,59696
k_proj,435,0,1,23328
rope,435,0,1,78461
post_layernorm,435,0,1,49775
gate_proj,435,0,1,736
up_proj,435,0,1,752
act_fn,435,0,1,33119
final_layernorm,435,0,1,48543
lm_head,435,0,1,736
embedding,436,0,1,17040
input_layernorm,436,0,1,47936
q_proj,436,0,1,59823
k_proj,436,0,1,23231
rope,436,0,1,79168
post_layernorm,436,0,1,49810
gate_proj,436,0,1,736
up_proj,436,0,1,736
act_fn,436,0,1,33009
final_layernorm,436,0,1,48511
lm_head,436,0,1,736
embedding,437,0,1,17088
input_layernorm,437,0,1,47566
q_proj,437,0,1,59954
k_proj,437,0,1,23377
rope,437,0,1,78800
post_layernorm,437,0,1,49807
gate_proj,437,0,1,736
up_proj,437,0,1,736
act_fn,437,0,1,32944
final_layernorm,437,0,1,48689
lm_head,437,0,1,736
embedding,438,0,1,16896
input_layernorm,438,0,1,47983
q_proj,438,0,1,60176
k_proj,438,0,1,23118
rope,438,0,1,79232
post_layernorm,438,0,1,50047
gate_proj,438,0,1,736
up_proj,438,0,1,736
act_fn,438,0,1,33423
final_layernorm,438,0,1,48752
lm_head,438,0,1,736
embedding,439,0,1,16992
input_layernorm,439,0,1,48112
q_proj,439,0,1,60496
k_proj,439,0,1,23134
rope,439,0,1,79136
post_layernorm,439,0,1,50016
gate_proj,439,0,1,736
up_proj,439,0,1,736
act_fn,439,0,1,33392
final_layernorm,439,0,1,49040
lm_head,439,0,1,736
embedding,440,0,1,16912
input_layernorm,440,0,1,48109
q_proj,440,0,1,60511
k_proj,440,0,1,23311
rope,440,0,1,79616
post_layernorm,440,0,1,50047
gate_proj,440,0,1,736
up_proj,440,0,1,736
act_fn,440,0,1,33503
final_layernorm,440,0,1,48720
lm_head,440,0,1,736
embedding,441,0,1,17135
input_layernorm,441,0,1,47855
q_proj,441,0,1,60016
k_proj,441,0,1,23198
rope,441,0,1,78880
post_layernorm,441,0,1,50000
gate_proj,441,0,1,736
up_proj,441,0,1,752
